,0,1,2,3,4,5
0,1.874997,1.437501,1.395831,0.701386,1.020831,2.055549
1,0.638889,1.0,0.3125,0.555557,0.333334,0.863332
2,0.574414,0.703124,0.449831,0.671968,0.616859,0.71153
3,0.578124,0.930555,0.684028,0.786459,0.563263,0.432292
4,0.236249,1.35243,0.525022,0.484947,1.475339,0.805229
5,0.710719,1.322916,0.293509,0.433235,0.97362,0.589848
6,0.999999,0.465277,0.666666,0.527777,0.625001,0.447221
7,0.916667,0.437499,1.118054,0.305555,0.659721,1.03472
8,0.909722,0.5625,0.5625,1.826388,0.5625,0.4375
9,2.312501,0.9375,1.1875,2.8125,1.1875,0.9375
10,0.862848,0.993446,0.663585,0.942232,1.769605,1.115411
11,0.904114,1.499999,0.834268,0.778741,2.067583,0.492027
12,0.857289,1.211041,1.871251,0.515418,1.781114,0.693001
13,1.435115,0.890267,1.615623,0.934439,2.154198,1.148649
14,2.0625,0.687499,0.9375,2.437496,0.874999,0.562499
15,0.972221,0.5625,0.5625,1.666664,0.375,0.5625
16,1.517504,0.434584,1.554228,0.758163,1.815392,0.82268
17,0.316577,0.76742,0.458333,0.665524,1.113416,0.419374
18,0.987846,0.55,2.177222,0.392291,0.70625,0.427084
19,0.954063,1.588541,1.677082,0.698956,1.255513,0.852041
20,1.615624,1.598956,0.886029,0.716623,1.444333,0.849581
21,0.72,0.39375,0.800344,0.583334,2.174887,0.375
22,1.49375,0.924672,2.253191,0.753363,1.806252,0.832301
23,1.17667,1.044373,0.956249,0.750703,1.782993,0.449168
24,0.1875,0.1875,0.1875,1.347222,0.1875,0.1875
25,1.75,1.75,0.722222,2.347222,0.722222,0.722222
26,0.747221,0.719687,0.878072,0.535761,1.659302,0.686034
27,1.729411,0.502126,1.444997,1.203125,2.19055,0.681629
28,0.359943,1.199998,1.346819,1.011258,0.906992,0.88949
29,0.970167,1.623577,1.748431,0.942915,1.473125,0.530136
30,0.687502,1.041668,1.298055,1.777774,1.638885,0.979166
31,0.8125,1.155,1.270834,1.866283,1.291669,0.708333
32,1.204166,0.781249,0.549999,0.479167,0.45625,0.520833
33,1.508751,1.043748,0.923332,0.749999,0.625,1.003194
34,1.087151,1.490625,1.156249,0.889528,2.163544,1.04305
35,0.657985,0.282986,0.015625,0.746984,1.194298,0.445975
36,0.348164,1.765622,0.990959,0.873581,0.957051,0.927079
37,0.770832,0.223958,0.078125,0.823958,0.646761,0.73139
38,1.509335,1.222915,0.59375,0.8375,0.737499,1.293748
39,1.427081,0.46875,0.46875,0.75,0.406249,0.749999
40,1.4371,0.630208,0.861459,0.903011,0.674862,0.421875
41,0.752777,0.267361,0.160166,0.791313,0.970384,0.39882
42,0.255208,1.531873,0.461449,0.679266,1.587586,0.499235
43,0.586122,0.172916,0.03125,0.537388,0.984808,0.673911
44,0.0,0.0,0.0,0.0,0.0,0.0
45,0.271873,0.38368,0.138987,0.643748,1.387772,0.643052
46,1.220538,0.015625,1.631696,0.812036,1.510189,1.021526
47,0.657985,0.015625,0.282986,0.746984,1.194298,0.362642
48,0.443403,0.505902,0.760013,0.798551,1.089162,0.841666
49,0.287847,0.350348,0.356669,0.354805,0.827756,0.490933
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.263822,0.222221,0.222221,0.858749,0.70706,1.04958
52,0.567707,1.105903,0.302084,0.511857,1.219695,0.832051
53,0.539942,0.352083,0.03125,0.646195,1.042237,0.829983
54,0.348744,0.551388,0.800103,0.528071,0.356669,0.468744
55,0.619862,0.443403,0.894024,0.688989,0.857294,0.803689
56,1.512497,1.662499,1.590277,1.874998,0.614998,1.997498
57,2.3,1.25,1.55,2.277773,0.75,1.63194
58,1.657985,1.438301,1.199652,1.043987,1.094274,0.620025
59,1.455406,0.997115,0.997614,0.926343,0.3125,0.725757
60,1.157649,1.222218,1.039443,0.678165,1.221415,0.487387
61,1.091332,0.848949,0.693773,0.513542,0.26875,0.542368
62,1.512499,0.8475,0.562499,2.062498,1.062502,0.9525
63,1.651108,1.395833,1.279166,1.685829,1.312498,1.05472
64,1.392611,1.059307,1.270832,0.828081,1.196062,1.566508
