,0,1,2,3,4,5
0,0.49479,0.576765,0.6475,0.451039,0.618452,1.547291
1,0.650361,0.45765,1.301871,1.568178,0.655903,0.922565
2,0.33375,0.778121,0.7125,0.6435,1.047915,1.479167
3,0.574651,1.28868,1.46442,0.6875,1.853122,1.001458
4,0.162309,0.334194,0.737498,0.721073,0.764583,0.812996
5,0.528748,0.800591,1.396041,0.27875,1.052744,0.745
6,0.818054,0.626042,0.434999,1.144443,0.352916,0.68829
7,0.633796,1.278632,0.662707,0.27875,0.548561,1.028817
8,0.4875,0.973123,1.682848,1.67208,0.415625,0.421457
9,0.785487,0.895831,0.560096,1.806621,0.574319,0.318751
10,0.55208,0.908833,0.5625,0.792089,0.499999,0.1875
11,1.01215,0.899936,1.28125,1.808749,0.569165,0.593751
12,1.422913,1.416192,2.137182,0.871874,0.318124,0.293125
13,0.58789,0.830265,0.237501,1.579412,0.573317,0.644166
14,0.94375,0.671251,1.768335,1.510527,0.919373,0.763124
15,0.970207,1.025374,0.821658,1.765157,0.2075,0.598831
16,1.213926,0.757182,0.692084,1.344772,0.729165,0.413125
17,0.246059,0.676619,1.097916,0.364969,0.583334,0.504166
18,0.954365,0.904799,1.529304,0.464445,0.404166,1.371614
19,0.42085,0.14796,0.26875,0.222067,0.252127,0.63125
20,1.096943,0.842713,1.437499,0.512499,0.522916,0.854166
21,2.16666,2.020826,1.166666,0.999999,0.687499,0.375
22,0.466947,0.317594,0.284523,0.620628,0.686457,0.674318
23,0.828125,1.282171,0.453124,0.521874,0.494791,0.178125
24,1.015829,0.783819,0.835206,0.873538,0.566456,1.556083
25,0.768126,0.442708,0.988244,1.610623,0.236042,0.413125
26,0.945641,1.0,1.433501,0.630072,0.48125,0.862689
27,1.079406,0.64889,1.3559,1.718749,0.643749,0.878123
28,0.365745,0.166454,0.261859,0.575255,0.426871,0.632654
29,1.148084,0.661959,1.783971,0.493749,0.352916,1.487224
30,0.705625,0.725279,1.37361,1.767012,0.179167,0.41625
31,0.517916,0.413122,0.805376,1.437709,0.284722,1.333966
32,0.373958,0.84479,1.940447,1.781487,0.440624,0.800326
33,0.553125,1.159978,0.09375,0.708333,0.0,0.1875
34,1.89958,0.873508,0.659021,0.568865,0.687498,0.502232
35,0.874196,0.401041,0.783723,1.257588,0.540669,0.46979
36,1.01421,0.583333,1.018747,0.961321,0.269719,0.769716
37,0.638253,1.37092,0.712499,1.351237,0.715542,0.66
38,0.687499,0.534553,1.592504,0.651041,0.313542,0.735416
39,0.927667,0.901512,0.78138,0.958218,0.209375,0.809791
40,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0
42,0.901512,0.809791,0.958218,0.927667,0.209375,0.78138
43,0.534553,0.735416,0.651041,0.687499,0.313542,1.592504
44,1.71919,0.931942,1.255262,0.885873,0.824304,1.669792
45,2.759373,1.234373,0.946876,1.040153,1.307793,1.218751
46,0.72222,1.426149,0.911941,1.36881,0.743054,1.020833
47,1.518572,1.426149,1.020833,0.72222,0.743054,0.911941
48,1.234373,1.218751,1.040153,2.759373,1.307793,0.946876
49,0.931942,1.669792,0.967505,1.71919,0.837428,1.255262
50,1.01421,0.769716,1.018747,0.961321,0.269719,0.583333
51,0.638253,0.618334,0.712499,1.351237,0.715542,1.37092
52,1.159978,0.1875,0.708333,0.553125,0.0,0.09375
53,0.84479,0.800326,1.781487,0.33368,0.440624,1.940447
54,0.401041,0.46979,1.257588,0.874196,0.540669,0.783723
55,0.873508,0.502232,0.568865,1.89958,0.687498,0.659021
56,0.720952,0.429166,1.831526,2.026528,0.506874,1.131815
57,0.637377,0.486111,1.424996,1.435485,0.613448,0.680552
58,1.456875,0.613124,1.073956,1.195717,1.081633,1.221428
59,0.813194,0.309029,0.375725,0.396181,0.444525,0.0
60,0.797772,0.859718,0.797772,0.797772,0.859718,0.797772
61,0.354165,0.847216,0.472221,0.472221,0.847216,0.354165
62,0.781248,0.25,1.337708,1.156248,0.281249,0.874998
63,0.763748,0.2725,1.277079,1.36864,0.517289,0.784541
64,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0
66,1.221428,1.081633,1.195717,1.073956,0.613124,1.456875
67,0.0,0.444525,0.396181,0.375725,0.309029,0.813194
68,0.758678,0.243054,0.179168,0.469283,0.471367,0.0
69,2.81087,0.966943,1.548996,1.567622,1.434997,1.518329
70,0.409722,0.638888,0.458332,0.458332,0.638888,0.409722
71,1.312497,0.562498,0.625,0.625,0.562498,1.312497
72,1.131815,0.506874,2.026528,1.831526,0.429166,0.720952
73,0.680552,0.613448,1.435485,1.424996,0.486111,0.637377
74,0.0,0.0,0.0,0.0,0.0,0.0
75,1.027776,0.1875,0.5625,0.5625,0.1875,1.027776
76,0.0,0.471367,0.469283,0.179168,0.243054,0.758678
77,1.518329,1.434997,1.567622,1.548996,0.966943,2.81087
78,0.874998,0.281249,1.156248,1.337708,0.25,0.781248
79,0.784541,0.517289,1.36864,1.277079,0.2725,0.763748
80,1.768335,0.919373,0.94375,1.510527,0.763124,0.671251
