,0,1,2,3,4,5
0,1.058332,1.135416,0.390625,0.961456,1.597884,0.589899
1,0.7185,0.215624,0.338541,0.805022,1.319216,0.555433
2,0.967295,0.610971,0.860013,0.702826,0.834652,0.598262
3,0.444196,0.015625,0.015625,0.458013,0.509159,1.067911
4,0.801636,0.104237,0.316666,0.583332,0.416509,0.919791
5,1.135415,0.446527,0.227778,0.877651,0.807361,0.398124
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.414582,0.279166,0.166667,0.68611,1.169996,0.455278
8,0.294053,0.39616,0.67629,0.637559,0.969443,0.286456
9,0.706553,0.925,0.723115,0.544386,0.844861,0.732097
10,0.536189,1.15625,0.15625,0.17803,0.449983,1.083333
11,1.046823,0.03125,0.03125,0.799115,0.656636,0.743416
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.483465,0.015625,0.140625,0.622738,0.57008,1.086331
14,1.112802,0.884908,0.65754,0.775872,0.988193,0.655678
15,0.495912,0.275,0.726113,0.509311,0.836944,0.824026
16,0.125,0.125,0.8125,0.1875,0.125,0.125
17,0.791666,0.791666,0.8125,0.1875,0.125,0.125
18,0.209028,0.184028,0.679236,0.400416,0.230903,0.679861
19,0.057292,0.156945,0.182987,0.015625,0.125695,0.357639
20,0.668403,0.668403,1.1875,0.263002,0.200502,1.274999
21,0.215277,0.194445,0.921874,0.2125,0.0625,1.027499
22,0.777778,0.840277,1.0,0.499999,0.215278,0.277778
23,0.277778,0.840278,1.187499,0.375,0.277777,0.215278
24,0.699653,0.762152,0.970484,0.276891,0.276891,0.765624
25,0.194446,0.194446,1.234652,0.194445,0.131946,0.662498
26,0.262153,0.790834,0.617985,0.319819,0.474028,0.279027
27,0.316041,0.316766,0.837153,0.157917,0.015625,0.118403
28,0.015625,0.234791,0.11007,0.015625,0.459026,0.422569
29,0.970001,0.283526,0.384653,0.240278,0.233944,0.503611
30,0.0625,0.2125,0.880208,0.131946,0.277777,0.977501
31,0.730903,0.668403,1.442708,0.200502,0.200502,0.690622
32,0.090278,0.090278,0.546945,0.546945,0.125,1.250001
33,0.090278,0.090278,0.183611,0.183611,0.125,1.25
34,0.194446,0.131946,1.171872,0.194445,0.194445,0.734375
35,0.762152,0.762153,1.000001,0.214392,0.276891,0.919374
36,0.015625,0.161458,0.628819,0.015625,0.304648,0.431945
37,0.298457,0.209028,1.012569,0.230903,0.159028,0.592362
38,0.090278,0.152779,0.216945,0.279444,0.222222,0.6875
39,0.090278,0.152779,0.471945,0.152778,0.222222,0.944444
40,0.4375,1.110827,0.215279,0.391385,0.590276,0.0
41,1.062501,1.215277,0.590193,0.537897,0.749999,0.290871
42,0.4375,0.671875,0.332588,0.578124,0.764583,0.755415
43,0.911457,2.065621,0.874997,0.571667,1.1875,1.031248
44,0.881888,0.53683,0.690836,0.524005,0.654235,0.489561
45,0.544166,0.598959,0.680553,0.169167,0.723959,0.805553
46,1.187499,0.690476,0.190476,0.449998,0.86111,0.616663
47,0.875,1.576108,0.562501,0.890257,1.124998,0.361111
48,1.386755,0.955184,2.067708,0.578329,0.91118,0.855608
49,1.689232,0.732576,2.064928,1.041287,0.82748,0.574043
50,0.131925,0.573611,0.803818,0.813839,0.978402,0.328124
