,0,1,2,3,4,5
0,0.322917,0.536458,1.479164,0.467473,1.17303,0.849523
1,0.522102,1.164927,1.277276,0.836249,0.932293,0.777402
2,0.74875,2.075833,1.203123,0.845555,0.711875,0.663328
3,0.637917,2.020761,0.906249,1.044961,0.711875,0.4398
4,0.593047,0.952169,1.198767,0.693941,0.910856,0.657632
5,0.530828,0.926737,0.328125,0.81348,1.013888,0.782754
6,0.869344,1.157973,0.941318,1.145251,0.747628,0.664779
7,0.686862,0.919095,0.855402,1.23104,0.570683,0.77028
8,0.732708,0.739583,1.4738,0.825445,0.397569,0.521875
9,0.881266,0.781247,1.291441,0.960016,0.821846,0.776041
10,0.322917,0.697916,0.520834,0.479167,0.604167,0.437501
11,0.638663,0.5625,0.640647,1.537658,0.750567,0.666666
12,0.839582,1.703122,0.921875,0.885125,0.40625,0.302083
13,0.687498,1.517708,0.821427,0.343325,0.28125,0.493593
14,0.746526,1.062499,1.055349,0.682015,0.480902,0.505208
15,0.736974,0.806249,1.110584,1.074723,0.780769,1.061803
16,1.019993,0.644389,0.928969,0.424653,0.536458,0.505505
17,1.067708,0.661459,0.499628,0.524653,0.802061,0.557007
18,1.505207,0.548073,0.838542,0.418007,0.681248,0.526634
19,1.147916,0.903387,1.085417,0.951535,0.720473,0.91756
20,0.479166,0.812499,0.228723,0.750694,0.249999,0.5
21,0.482915,0.652083,0.391936,0.815276,0.875567,0.786805
22,0.68931,0.371352,0.79605,0.888494,1.208333,0.794375
23,1.226825,0.500278,0.501272,0.723378,1.168773,1.49504
24,0.0,0.0,0.0,0.064582,0.19861,0.297368
25,0.015625,0.015625,0.0625,0.923434,0.582887,0.456248
26,0.425,0.425,0.265625,0.467916,0.619791,0.456249
27,0.125002,1.441213,0.40625,1.239018,0.4125,0.690956
28,0.015625,1.071178,0.015625,0.757067,1.071178,0.757067
29,0.015625,0.234375,0.015625,0.514346,0.234375,0.514346
30,0.6875,0.0,0.0,0.448609,0.325972,0.658681
31,0.057291,0.015625,0.329862,0.577103,0.625277,0.624837
32,0.090278,0.840273,0.721945,0.840273,0.721945,0.090278
33,0.254166,0.729203,0.941662,0.729203,0.941662,0.254166
34,0.265625,0.619791,0.456249,0.425,0.317916,0.425
35,0.40625,0.4125,0.690956,1.441213,1.239018,0.125002
36,0.152778,0.0,0.453125,0.831527,0.661458,0.322839
37,0.40625,1.171526,0.874999,0.606314,0.412501,0.598263
38,0.152778,0.506944,0.600279,0.506944,0.600279,0.152778
39,0.701387,0.463471,0.583332,0.463471,0.583332,0.701387
40,0.19861,0.0,0.297368,0.0,0.064582,0.0
41,0.582887,0.015625,0.456248,0.0625,0.923434,0.015625
42,0.437499,0.456072,0.437499,0.522606,0.456072,0.522606
43,0.125,0.0625,0.125,0.806387,0.0625,0.806387
44,0.453125,0.661458,0.322839,0.0,0.831527,0.152778
45,0.874999,0.412501,0.598263,1.171526,0.606314,0.40625
46,0.325972,0.0,0.658681,0.0,0.448609,0.6875
47,0.625277,0.015625,0.624837,0.329862,0.577103,0.057291
48,0.687105,0.488126,1.311535,0.644114,0.343403,0.439961
49,0.75021,0.476945,1.538265,0.778665,0.453402,0.593606
50,0.691124,0.625,0.866667,0.564221,0.52125,0.518768
51,0.730343,0.965276,1.227429,1.234054,1.14757,0.850676
52,0.819792,1.623368,0.83795,0.443978,0.948333,0.896163
53,1.130207,1.107427,0.888542,0.599751,1.296249,0.860585
54,1.2309,0.751737,0.713544,0.504166,0.246737,0.469048
55,1.058979,0.755207,0.934454,0.803508,0.364237,0.640027
56,0.583752,0.66125,1.253773,1.531033,0.705279,0.801111
57,0.775,1.042708,0.838236,0.586569,0.476817,0.453125
58,0.700416,0.870208,0.766977,0.793749,0.956631,1.08356
59,1.46875,1.715626,0.467777,0.401041,0.787362,0.513889
60,0.672449,0.767698,0.718595,1.122502,1.031039,0.709614
61,0.910096,0.936713,0.945888,1.32766,0.729167,0.758234
62,0.868666,0.765001,1.415352,0.716319,0.756944,0.599999
63,0.352779,0.476111,1.20062,1.311965,0.765284,0.65111
64,0.948609,0.791666,0.952935,0.749999,0.712896,1.158917
65,0.625,1.087799,0.19515,1.6375,0.774608,0.727777
66,0.948611,1.228541,0.80578,0.442361,0.781249,0.641391
67,1.191725,1.029302,1.170991,0.918923,0.941167,0.901239
68,0.650626,0.794418,0.959312,0.862428,0.986143,0.713541
69,1.165177,1.278127,0.601665,0.804791,1.137313,1.201386
70,0.875,1.166665,0.814481,1.077778,0.663888,1.115713
71,0.951389,1.244048,0.387046,0.768998,0.564589,0.834027
72,0.272568,0.015625,0.187499,0.960445,0.462479,0.285416
73,0.221529,0.215278,0.487779,0.840272,0.415278,0.714431
74,0.427487,0.015625,0.015625,0.719137,0.420138,0.523374
75,0.186458,0.340277,0.03125,0.525107,0.948263,0.762421
