,0,1,2,3,4,5
0,0.550346,0.862717,0.96354,0.979103,0.978676,0.93549
1,1.492919,0.696249,1.15625,0.593749,1.38429,0.500957
2,0.25,0.652775,0.231717,0.0625,0.375,0.686002
3,0.6525,1.126134,1.280276,1.166661,1.439999,1.011146
4,1.187498,0.09375,0.875,0.666665,0.354167,0.470833
5,2.074646,0.668104,1.269707,0.85019,0.388541,0.980003
6,0.543663,0.140625,0.685416,0.761874,1.437499,1.128571
7,0.28125,0.359374,0.78125,0.6625,0.78125,0.44375
8,0.729434,0.369434,0.64528,0.338541,0.60606,0.553469
9,0.456458,0.533332,1.208348,1.265013,0.71875,0.286875
10,0.415278,0.078125,0.340591,0.352778,0.078125,0.324441
11,0.980391,1.162565,0.987067,0.437931,1.038188,0.947915
12,0.604167,0.2125,0.840277,0.355539,0.1875,0.767771
13,0.890001,1.12889,1.233332,0.82837,0.995831,1.693896
14,0.426652,0.253075,0.856691,0.760171,0.411273,0.649034
15,0.293572,0.399634,0.245833,0.593657,0.521373,0.547134
16,1.6325,1.075138,1.732262,2.06825,1.254393,0.841117
17,0.561457,0.61354,0.727159,1.058708,0.847501,0.605832
18,0.555556,0.775436,0.25893,1.055555,1.091405,0.534721
19,0.28125,0.497788,0.672917,0.365624,0.516366,0.374554
20,0.0625,0.625,0.895832,0.749999,0.0625,0.437499
21,0.104168,0.687499,1.1875,0.40625,0.104168,0.104168
22,0.255557,0.098485,0.406944,1.075569,0.479165,0.671495
23,0.348958,0.588541,0.287847,0.504516,0.76629,0.435811
24,1.519047,0.962499,0.659167,0.444444,1.671871,0.602431
25,0.829444,0.910416,0.709167,1.160415,1.708748,0.929995
26,1.011797,1.306249,1.469928,1.024585,2.245134,0.929047
27,1.012499,0.64466,1.528926,1.228102,1.999996,0.557917
28,0.1875,0.506066,0.187501,0.427155,0.511347,0.282179
29,0.329861,1.322718,0.845486,0.236112,1.275845,0.629164
30,1.217706,1.033495,0.70027,1.432289,1.420123,0.922779
31,2.046873,1.103471,0.682292,0.339853,1.135838,0.602979
32,0.667856,0.718039,0.694791,1.741341,0.628472,1.1775
33,0.104168,0.1875,0.493055,0.041668,0.539584,0.427083
34,0.155614,0.486111,0.423608,0.777776,0.563984,0.241702
35,0.410894,0.791666,1.994578,1.333333,0.798609,1.069958
36,0.373125,0.906941,0.801042,0.912142,1.234374,0.964447
37,0.858208,0.800838,1.587865,0.687427,1.896893,0.854895
38,0.23148,0.453702,1.0625,0.756943,0.512888,1.070922
39,0.627778,0.201311,0.463242,0.717012,0.431944,0.677082
40,1.49375,0.753363,2.253191,1.806252,0.924672,0.8323
41,1.17667,0.750703,0.956249,1.782993,1.044373,0.449168
42,1.615624,0.716623,0.886029,1.598956,1.444333,0.849581
43,0.72,0.583334,0.800344,0.39375,2.174887,0.375
44,0.722222,1.75,0.722222,1.75,2.347222,0.722222
45,0.1875,0.1875,0.1875,0.1875,1.347222,0.1875
46,1.517504,0.758163,1.554228,1.815392,0.434584,0.82268
47,0.306715,0.657756,0.708333,1.113416,0.76742,0.419374
48,2.0625,0.874999,0.9375,0.687499,2.437496,0.562499
49,0.972221,0.375,0.5625,0.5625,1.666664,0.5625
50,0.698956,1.588541,1.255513,0.954063,1.677082,0.852041
51,0.392291,0.55,0.70625,0.987846,2.177222,0.427084
52,0.862848,0.942232,0.663585,0.993446,1.769605,1.115411
53,0.822916,0.792074,0.834268,1.499999,2.067583,0.492027
54,0.909722,0.5625,0.5625,0.5625,1.826388,0.4375
55,2.312501,1.1875,1.1875,0.9375,2.8125,0.9375
56,0.93444,0.890267,1.435115,2.154198,1.615623,1.148649
57,0.515418,1.211041,0.857289,1.781114,1.871251,0.693001
58,1.243056,1.155,1.291669,0.8125,1.866283,0.819444
59,1.277778,1.041668,1.638885,0.687502,1.777774,0.868055
60,0.942915,1.623577,1.473125,0.970167,1.748431,0.530136
61,1.011258,1.241664,0.906992,0.359943,1.265624,0.88949
62,1.203125,0.502126,1.729411,2.19055,1.444997,0.720873
63,0.535761,0.719687,0.524998,1.659302,0.796874,0.676172
64,1.690624,0.378977,1.526041,1.556893,0.880207,1.137899
65,1.517015,0.78923,1.595485,1.234197,1.008158,1.419092
66,1.896935,0.555625,1.468957,0.713605,0.80125,0.993417
67,0.485418,0.458336,0.94375,0.09375,0.208333,0.697369
68,1.70486,1.177081,1.054155,1.01736,1.472501,1.150012
69,0.416667,0.755629,1.037413,0.25,0.50042,0.702702
70,1.392611,0.828081,1.270832,1.196062,1.059307,1.566508
71,0.182292,0.031196,0.219792,0.819472,0.877082,0.33559
72,1.512499,1.062502,0.562499,0.8475,2.062498,0.9525
73,1.651108,1.312498,1.279166,1.395833,1.685829,0.874722
74,0.579166,0.208333,0.425817,0.760415,0.88194,0.842114
75,0.271775,1.121929,0.930628,0.767361,1.612222,0.724936
76,1.73918,1.049115,1.199652,1.398611,1.094274,0.620025
77,1.455406,0.926343,0.997614,0.997115,0.3125,0.725757
78,1.662498,0.734998,1.590277,1.662499,1.874998,2.039165
79,2.3,0.75,1.55,1.25,2.277773,1.63194
80,1.037165,0.459375,0.848949,0.26875,0.693773,0.542368
81,1.157649,0.678165,1.222218,1.221415,1.039443,0.487387
82,1.010707,0.435534,0.340278,0.69368,0.586659,0.837599
83,1.039236,1.156034,1.246052,0.396111,0.31625,1.242643
84,1.492499,0.639999,1.205831,0.624999,1.132486,2.057289
85,0.476736,0.268403,0.587847,0.390624,0.730902,0.928124
86,0.885498,0.806885,0.686874,0.20625,0.565923,0.967849
87,0.848958,0.41533,0.548077,0.761619,0.967587,0.802674
88,1.663123,0.350625,0.078125,1.688122,0.680208,0.365208
89,1.010415,0.787498,1.006665,1.4044,1.115275,0.857985
90,0.499999,0.781249,0.499999,1.562499,0.123333,0.123333
91,0.336457,1.170642,0.208332,1.552765,0.513364,0.260834
92,0.904759,0.711111,1.849996,1.099999,1.883927,0.877776
93,0.846741,0.312499,1.358333,0.1875,2.031887,0.108335
94,1.817707,0.852011,1.155972,1.440412,0.0625,0.64125
95,1.81375,0.806245,0.883836,1.587029,2.111861,0.786237
96,1.027778,0.781875,1.20354,1.37575,0.426136,0.368105
97,0.340276,0.829025,0.830929,1.278844,0.252084,0.373125
98,0.25625,1.093751,1.707372,1.689234,1.249999,0.760001
99,0.86111,0.504374,1.696493,0.442708,0.192708,0.642153
100,0.184027,0.933321,0.64729,2.015622,0.833332,0.646874
101,0.630555,0.923571,0.918403,1.494048,0.520389,0.474702
102,0.312501,0.822327,0.847595,1.25801,0.435418,0.289793
103,0.715278,0.751392,0.664792,1.358959,0.967918,0.496239
104,0.419166,1.166666,1.925029,0.169166,0.822917,1.06597
105,0.845903,0.740624,2.068346,0.720365,0.6875,1.079213
106,0.830236,0.25,0.870833,1.000002,1.807753,0.708336
107,0.826389,0.486109,1.4375,0.3125,1.948145,0.612698
108,1.052113,0.984374,1.417008,1.145833,0.766228,0.388064
109,0.713175,1.150758,1.794624,1.152084,0.935602,0.914473
110,0.694444,1.256944,1.68665,0.300788,0.3125,0.705476
111,0.888393,0.994791,0.988084,0.477236,0.608334,0.382099
112,0.590624,0.542737,0.659375,1.555605,1.171457,0.829302
113,0.910415,0.593253,0.793275,1.135603,1.095486,0.625346
114,0.63905,0.775393,0.846875,1.365983,0.692081,0.771
115,0.14882,0.536458,0.43368,1.882289,0.0625,0.346664
116,0.556665,1.434729,0.809026,0.84182,1.810571,0.46354
117,0.529861,0.480903,0.532984,0.078125,0.411458,0.078125
118,1.348758,0.886407,0.639167,1.964619,0.725694,0.904007
119,1.662218,0.317709,0.642293,1.567709,0.755207,0.711941
120,0.582902,0.836146,1.293903,1.519147,0.229069,0.644498
121,0.425625,0.805076,1.312996,1.349839,0.315735,0.424125
122,0.721478,0.390625,0.915624,0.692707,1.52667,0.64326
123,0.390624,0.390624,0.568311,0.854791,0.421875,0.078125
124,0.583888,0.649303,0.514167,1.190968,0.842557,0.937498
125,0.292361,0.585643,0.410416,1.677081,0.262047,0.70833
126,0.450195,0.256888,0.03125,0.703193,0.268939,0.830973
127,0.602909,0.704518,1.311506,0.538498,0.979165,0.71013
128,0.710833,0.325,0.983333,0.324547,1.187499,0.865785
129,0.658332,1.009784,0.799304,0.871527,0.993051,1.281244
130,0.326875,0.96004,0.712638,0.454614,1.161554,0.834336
131,0.563818,0.739531,0.66029,0.268403,0.467169,0.858266
132,0.876735,1.039884,1.263541,1.613093,0.905345,1.560413
133,1.951042,0.762523,0.848843,0.651042,0.46875,0.673258
134,1.270832,0.827777,0.241667,0.466128,0.3125,1.558334
135,1.174998,1.072701,0.99665,1.24305,0.95,1.451584
136,0.657985,0.746984,0.282986,1.194298,0.015625,0.445975
137,1.220538,0.812036,1.631696,1.510189,0.015625,1.021526
138,0.376736,0.356669,0.439237,0.827756,0.354805,0.570933
139,0.443403,0.760013,0.505902,1.200272,0.798551,0.891666
140,0.0,0.0,0.0,0.0,0.0,0.0
141,0.271873,0.643748,0.138987,0.38368,1.387772,0.643052
142,0.752777,0.791313,0.160166,0.970384,0.267361,0.39882
143,1.369789,0.903011,0.861459,0.674862,0.630208,0.421875
144,0.586122,0.537388,0.172916,0.984808,0.03125,0.673911
145,0.309375,0.679266,1.531873,1.587586,0.461449,0.499235
146,1.509335,0.797499,0.59375,1.222915,0.8375,1.293748
147,1.427081,0.406249,0.46875,0.46875,0.75,0.749999
148,0.619862,0.894024,0.443403,0.857294,0.688989,0.803689
149,0.437633,0.800104,0.541388,0.356669,0.608071,0.548743
150,0.539942,0.646195,0.352083,1.042237,0.03125,0.829983
151,0.567707,0.511857,1.105903,1.219695,0.302084,0.832051
152,0.263822,0.999946,0.222221,0.711793,0.222221,1.04958
153,0.0,0.0,0.0,0.0,0.0,0.0
154,1.087151,0.889528,1.156249,1.490625,2.163544,1.04305
155,0.657985,0.746984,0.015625,0.282986,1.194298,0.362642
156,1.204166,0.45625,0.549999,0.781249,0.479167,0.520833
157,1.508751,0.625,0.923332,0.829464,0.749999,1.003194
158,0.770832,0.823958,0.223958,0.646761,0.078125,0.73139
159,0.348164,0.873581,1.765622,0.935571,0.990959,0.927079
160,0.953885,0.687497,1.231668,1.326387,1.624998,1.28194
161,0.557638,0.541667,0.83125,1.028748,0.753469,0.920705
162,0.906029,0.855622,0.7539,0.88435,1.839995,0.838759
163,0.375,0.866666,0.235416,0.0625,0.5625,0.297915
164,0.306626,1.706246,1.031246,1.464583,0.865971,0.701527
165,0.749999,2.875,0.749998,0.552083,0.839999,1.222499
166,0.416666,0.6875,0.375,0.09375,0.812499,0.249999
167,0.0625,0.637499,0.3125,0.493055,0.75,0.104167
168,0.26795,0.426943,0.536461,1.052082,0.574999,0.155208
169,1.098765,0.240538,0.747595,0.591347,0.669518,0.256944
170,0.168125,0.802081,0.887498,1.346389,1.427922,0.441229
171,1.083335,0.855624,0.928122,0.546497,1.132683,0.625534
172,0.848958,1.47337,0.370625,1.604582,2.036317,1.127608
173,0.826804,0.690624,0.675624,1.302858,0.953124,0.339976
174,0.551934,0.411656,2.107132,1.492381,1.545036,1.048355
175,0.475694,0.0,1.334171,0.510137,0.583552,0.384693
176,0.764134,0.88675,1.505205,1.095194,1.3004,0.403045
177,0.421001,0.25,1.222915,0.705608,1.372024,0.755886
178,0.5625,2.865621,0.553124,0.580594,2.030425,0.91692
179,0.717369,1.294483,1.335623,0.360415,1.020625,0.574998
180,0.654791,0.463887,0.91875,0.613898,1.949998,0.837438
181,0.840975,0.61278,0.952175,0.826193,1.167812,0.776564
182,0.492619,0.802083,0.884525,0.279761,0.465625,0.0
183,0.703984,0.330526,0.827083,1.063412,0.843749,0.863051
184,0.60761,0.576251,0.876908,1.512084,0.682291,0.829636
185,0.145834,0.453125,0.05,0.427084,0.05,0.322917
186,0.841326,0.632499,0.632499,1.268749,1.268749,0.841326
187,0.687499,0.270833,0.270833,0.708332,0.708332,0.687499
188,0.580903,0.535137,0.291943,0.403819,0.17703,0.27257
189,0.456458,1.156247,0.202499,0.975277,1.428776,0.723541
190,0.380625,1.056181,0.731534,0.685417,1.526042,1.265413
191,0.684188,1.236113,1.040051,0.954611,1.527085,1.096102
192,0.27257,0.291943,0.17703,0.535137,0.403819,0.580903
193,0.669374,0.202499,1.428776,1.156247,0.975277,0.456458
194,0.465995,1.128637,0.890625,1.133399,0.890625,0.465996
195,0.719082,0.572966,1.553944,0.567014,1.553944,0.719082
196,0.312499,0.312499,0.312499,0.5,0.5,0.312499
197,1.243057,0.949999,0.949999,1.589163,1.589163,1.093056
198,0.297885,0.287962,1.618614,1.7062,0.786754,0.466881
199,0.761874,0.89646,1.432292,1.440627,0.558263,0.517637
200,1.096102,1.236113,1.527085,1.040051,0.954611,0.534187
201,1.265413,1.056181,1.526042,0.731534,0.685417,0.380625
202,0.466881,1.7062,0.287962,0.804612,1.618614,0.297885
203,0.517637,1.440627,0.89646,0.558263,1.432292,0.761874
204,0.842759,0.702758,1.317782,0.663472,1.317782,0.817361
205,0.619082,0.590802,1.042709,0.590802,1.042709,0.619082
206,0.322917,0.453125,0.05,0.05,0.427084,0.145834
207,0.829636,0.576251,0.682291,0.876908,1.512084,0.60761
208,0.440803,0.296875,0.771874,0.931593,0.635624,0.519095
209,0.756946,0.938024,0.178125,1.484029,0.473685,0.579285
210,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0
212,0.756946,0.178125,0.473685,0.938024,1.484029,0.579285
213,0.440803,0.771874,0.635624,0.296875,0.931593,0.519095
214,0.647568,0.773959,1.382271,1.842016,0.482292,0.914927
215,0.819167,0.587361,0.0,0.0,0.460245,0.752222
216,0.369791,1.43371,0.482196,0.816249,0.385416,0.383332
217,1.037221,1.048957,0.430903,0.23884,0.921874,0.078125
218,0.621693,0.0625,0.290064,1.11444,0.754166,0.596313
219,1.083488,0.85625,0.555833,1.037319,1.555551,0.493054
220,0.86845,0.816664,0.666666,1.588803,1.545834,1.143003
221,0.86845,1.588803,1.395833,0.816664,0.666666,1.110952
222,0.735195,1.635061,0.936518,1.810761,2.042672,0.805487
223,1.027777,2.187604,0.95625,1.503122,1.046876,1.409371
224,0.735195,2.094166,1.635061,1.810761,0.962444,0.912153
225,1.027777,1.046876,2.187604,1.503122,0.95625,1.409371
226,0.819167,0.0,0.460245,0.587361,0.081196,0.817937
227,0.593401,1.382271,0.482292,0.773959,1.842016,0.914927
228,0.621693,0.0625,0.754166,0.98944,0.371261,0.731561
229,1.083488,0.85625,1.555551,0.939178,0.505833,0.493054
230,0.369791,0.385416,1.43371,0.816249,0.482196,0.383332
231,1.049721,0.921874,1.048957,0.23884,0.430903,0.078125
232,0.660417,0.465001,0.970001,0.81375,0.560625,0.942707
233,0.649653,0.781665,1.306459,1.184528,0.528036,0.461524
234,0.656938,0.545102,0.255625,1.734375,1.447914,0.84479
235,0.29208,0.80625,0.526699,0.74368,0.5017,0.674156
236,0.534581,1.109999,0.389712,1.261735,1.551621,0.552083
237,0.190235,0.68125,0.398839,0.538311,0.66875,0.404459
238,0.56738,0.341131,1.103311,1.487686,0.371041,0.693124
239,0.962236,0.749027,1.003471,0.656251,0.515971,0.650717
240,0.637646,0.499999,0.499999,1.25,0.406249,0.499999
241,1.043326,0.989999,0.672499,1.754165,1.037083,0.987255
242,1.017703,1.156784,1.020397,1.368123,0.448957,0.393125
243,0.887943,0.431249,0.533685,0.909183,0.708333,0.609928
244,0.517135,0.0,0.439636,1.57313,0.864583,0.364846
245,1.282171,0.796874,0.453124,0.746875,0.934374,0.494791
246,0.712167,1.303332,0.556249,1.499997,1.695552,0.745087
247,1.041666,1.249999,0.666666,2.312497,1.416666,0.979165
248,0.939739,0.373958,1.350624,1.130207,1.363797,0.329791
249,0.428541,0.592571,1.711735,1.244581,1.99986,0.664929
250,0.544431,0.968481,0.076531,0.735633,0.739584,0.17661
251,0.693733,1.175187,0.312919,1.062377,1.572083,0.896362
252,0.742207,0.929167,0.562499,1.464655,1.178321,0.501426
253,1.043792,0.593749,0.703124,1.6875,0.770414,1.262043
254,0.408882,0.270834,1.368635,0.614999,1.442611,0.536736
255,0.791041,0.174584,1.422028,0.912813,1.337938,0.721491
256,0.365417,0.33857,0.733124,1.306305,0.409135,0.599582
257,0.214583,0.25625,0.874999,1.197225,0.444376,0.562499
258,0.356249,0.767922,0.895832,1.56141,1.546872,0.973957
259,0.284722,1.052083,0.427579,0.0,0.427578,0.305554
260,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0
262,0.576369,0.392239,1.508328,1.758535,0.368333,0.614751
263,0.561113,1.016319,1.373299,2.217011,0.212857,0.642499
264,0.874996,0.562498,0.916666,0.916666,0.562498,0.874996
265,0.628886,1.104166,1.222218,1.222218,1.104166,0.628886
266,0.973957,1.546872,1.56141,0.895832,0.767922,0.356249
267,0.305554,0.427578,0.0,0.427579,1.052083,0.284722
268,0.0,0.71875,0.53125,0.083333,0.145833,0.447917
269,0.958611,1.730265,1.99757,1.122569,1.615626,0.915277
270,0.0,0.0,0.0,0.0,0.0,0.0
271,0.5625,0.499999,0.1875,0.1875,0.499999,0.5625
272,0.599582,0.409135,1.306305,0.733124,0.33857,0.365417
273,0.562499,0.444376,1.197225,0.874999,0.25625,0.214583
274,0.655554,1.076386,0.687501,0.687501,1.076386,0.655554
275,0.895833,0.562498,1.070833,1.070833,0.562498,0.895833
276,0.447917,0.145833,0.083333,0.53125,0.71875,0.0
277,0.915277,1.615626,1.122569,1.99757,1.730265,0.958611
278,0.614751,0.368333,1.758535,1.508328,0.392239,0.576369
279,0.642499,0.212857,2.217011,1.373299,1.016319,0.561113
280,1.262043,0.703124,1.6875,0.770414,0.593749,1.043792
281,0.501426,0.562499,1.464655,1.178321,0.929167,0.742207
282,0.942707,0.81375,0.465001,0.560625,0.970001,0.660417
283,0.461524,1.184528,0.781665,0.528036,1.306459,0.649653
284,0.745087,1.499997,1.303332,1.695552,0.556249,0.712167
285,0.979165,2.312497,1.249999,1.416666,0.666666,1.041666
286,0.609928,0.533685,0.784183,0.708333,0.431249,0.887943
287,0.393125,1.020397,1.368123,0.573957,1.156784,1.017703
288,0.39434,0.398839,0.66875,0.68125,0.538311,0.190235
289,0.552083,0.389712,1.551621,1.109999,1.261735,0.534581
290,0.329791,1.130207,1.363797,0.373958,1.350624,0.939739
291,0.657707,1.244581,1.99986,0.592571,1.711735,0.428541
292,0.693125,1.487686,0.341131,0.371041,1.103311,0.56738
293,0.650717,0.656251,0.749027,0.515971,1.003471,0.962236
294,0.896362,0.312919,1.572083,1.175187,1.09503,0.693733
295,0.166405,0.076531,0.739584,0.968481,0.735633,0.544431
296,0.494791,0.796874,0.934374,0.453124,0.746875,1.282171
297,0.364846,0.0,0.864583,0.439636,1.57313,0.517135
298,0.499999,1.25,0.499999,0.406249,0.499999,0.637646
299,0.864164,1.604164,0.965002,1.037083,0.672499,1.013326
300,0.536736,0.614999,1.442611,0.270834,1.368635,0.408882
301,0.721491,0.912813,1.337938,0.174584,1.422028,0.791041
302,0.674156,0.65625,0.5017,0.526699,0.74368,0.29208
303,0.84479,0.545102,1.447914,0.255625,1.734375,0.656938
304,1.083335,0.928122,0.855624,1.132683,0.546497,0.625534
305,0.168125,0.887498,0.802081,1.427922,1.346389,0.441229
306,1.098765,0.747595,0.669518,0.240538,0.591347,0.256944
307,0.26795,0.536461,0.574999,0.426943,1.052082,0.155208
308,0.0625,0.3125,0.75,0.637499,0.493055,0.104167
309,0.416666,0.375,0.812499,0.6875,0.09375,0.249999
310,0.840975,0.952175,0.61278,1.103282,0.826193,0.695367
311,0.654791,0.91875,0.463887,1.949998,0.613898,0.837438
312,0.703984,0.827083,0.915001,1.063412,0.330526,0.863051
313,0.514831,0.884525,0.465625,0.279761,0.802083,0.0
314,0.5625,2.865621,2.030425,0.580594,0.553124,0.91692
315,0.60111,1.294483,1.020625,0.360415,1.335623,0.574998
316,0.475694,1.334171,0.583552,0.0,0.510137,0.384693
317,0.551934,2.107132,1.545036,0.465823,1.492381,1.048355
318,0.421001,1.222915,1.372024,0.675,0.25,0.575884
319,0.643477,1.355207,1.3004,1.095194,0.88675,0.403045
320,0.848958,2.036317,1.47337,1.604582,0.370625,1.127608
321,0.660137,0.953124,0.690624,1.302858,0.675624,0.339976
322,0.557638,0.83125,0.753469,0.541667,1.02875,0.921317
323,0.953885,1.231668,1.548334,0.687497,1.326387,1.382774
324,0.306626,1.706246,0.865971,1.406597,1.031246,0.701527
325,0.749999,2.875,0.839999,0.552083,0.749998,1.222499
326,0.906029,1.839995,0.855622,0.88435,0.7539,0.838759
327,0.375,0.5625,0.866666,0.0625,0.235416,0.297915
328,0.716898,1.531402,1.249419,1.531402,1.242406,0.716898
329,0.738124,1.363749,1.163193,1.363749,1.163193,0.738124
330,0.92824,1.003785,1.61708,1.385915,1.978258,0.915623
331,0.0,0.0,0.0,0.0,0.0,0.0
332,0.5,1.284722,0.937499,0.937499,1.284722,0.5
333,0.0,0.0,0.0,0.0,0.0,0.0
334,0.559196,1.589811,0.622628,1.589811,0.562161,0.559196
335,0.459375,1.225625,0.726356,1.225625,0.726356,0.459375
336,0.999996,0.562498,0.661665,0.661665,0.562498,0.999996
337,0.0,0.0,0.0,0.0,0.0,0.0
338,0.915623,1.978258,1.385915,1.61708,1.003785,0.92824
339,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0
341,0.92824,1.385915,1.61708,1.003785,1.978258,0.915623
342,0.0,0.0,0.0,0.0,0.0,0.0
343,0.5,0.937499,1.284722,1.284722,0.937499,0.5
344,0.716898,1.242406,1.531402,1.249419,1.531402,0.716898
345,0.738124,1.163193,1.363749,1.163193,1.363749,0.738124
346,0.0,0.0,0.0,0.0,0.0,0.0
347,0.999996,0.661665,0.562498,0.562498,0.661665,0.999996
348,0.0,0.0,0.0,0.0,0.0,0.0
349,0.915623,1.978258,1.003785,1.61708,1.385915,0.92824
350,0.559196,0.562161,1.589811,0.622628,1.589811,0.559196
351,0.459375,0.726356,1.225625,0.726356,1.225625,0.459375
352,0.329791,1.363797,1.130207,1.350624,0.373958,0.939739
353,0.664929,1.99986,1.244581,1.711735,0.592571,0.428541
354,0.393125,0.448957,1.368123,1.020397,1.156784,1.017703
355,0.609928,0.708333,0.909183,0.533685,0.431249,0.887943
356,0.552083,1.551621,1.261735,0.389712,1.109999,0.534581
357,0.404459,0.66875,0.538311,0.398839,0.68125,0.190235
358,0.536736,1.442611,0.614999,1.368635,0.270834,0.408882
359,0.721491,1.337938,0.912813,1.422028,0.174584,0.791041
360,0.499999,0.406249,1.25,0.499999,0.499999,0.637646
361,0.987255,1.037083,1.754165,0.672499,0.989999,1.043326
362,0.84479,1.447914,1.734375,0.255625,0.545102,0.656938
363,0.674156,0.5017,0.74368,0.526699,0.80625,0.29208
364,0.501426,1.178321,1.464655,0.562499,0.929167,0.742207
365,1.262043,0.770414,1.6875,0.703124,0.593749,1.043792
366,0.745087,1.695552,1.499997,0.556249,1.303332,0.712167
367,0.979165,1.416666,2.312497,0.666666,1.249999,1.041666
368,0.942707,0.560625,0.81375,0.970001,0.465001,0.660417
369,0.461524,0.528036,1.184528,1.306459,0.781665,0.649653
370,0.17661,0.739584,0.735633,0.076531,0.968481,0.544431
371,0.896362,1.572083,1.062377,0.312919,1.175187,0.693733
372,0.364846,0.864583,1.57313,0.439636,0.0,0.517135
373,0.494791,0.934374,0.746875,0.453124,0.796874,1.282171
374,0.693124,0.371041,1.487686,1.103311,0.341131,0.56738
375,0.650717,0.515971,0.656251,1.003471,0.749027,0.962236
376,0.958611,1.122569,1.99757,1.615626,1.730265,0.915277
377,0.0,0.083333,0.53125,0.145833,0.71875,0.447917
378,0.599582,1.306305,0.317141,0.409135,0.733124,0.365417
379,0.562499,1.197225,0.25625,0.444376,0.874999,0.214583
380,0.0,0.0,0.0,0.0,0.0,0.0
381,0.5625,0.1875,0.499999,0.499999,0.1875,0.5625
382,0.284722,0.0,0.427579,0.427578,1.052083,0.305554
383,0.356249,1.56141,0.895832,1.546872,0.767922,0.973957
384,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0
386,0.365417,0.733124,0.409135,0.317141,1.306305,0.599582
387,0.214583,0.874999,0.444376,0.25625,1.197225,0.562499
388,0.614751,1.758535,0.408767,0.402618,1.508328,0.576369
389,0.642499,2.217011,1.016319,0.212857,1.373299,0.561113
390,0.895833,1.070833,0.562498,0.562498,1.070833,0.895833
391,0.655554,0.687501,1.076386,1.076386,0.687501,0.655554
392,0.915277,1.730265,1.615626,1.99757,1.122569,0.958611
393,0.447917,0.71875,0.145833,0.53125,0.083333,0.0
394,0.874996,0.916666,0.562498,0.562498,0.916666,0.874996
395,0.628886,1.222218,1.104166,1.104166,1.222218,0.628886
396,0.576369,1.508328,0.402618,0.408767,1.758535,0.614751
397,0.561113,1.373299,0.212857,1.016319,2.217011,0.642499
398,0.305554,1.052083,0.427578,0.427579,0.0,0.284722
399,0.973957,0.767922,1.546872,0.895832,1.56141,0.356249
400,1.127608,0.370625,1.604582,1.47337,2.036317,0.848958
401,0.339976,0.675624,1.302858,0.690624,0.953124,0.660137
402,0.91692,0.553124,0.580594,2.030425,2.865621,0.5625
403,0.574998,1.335623,0.360415,1.020625,1.294483,0.60111
404,0.104167,0.493055,0.637499,0.75,0.3125,0.0625
405,0.249999,0.09375,0.6875,0.812499,0.375,0.416666
406,0.838759,0.7539,0.88435,0.855622,1.839995,0.906029
407,0.297915,0.235416,0.0625,0.866666,0.5625,0.375
408,0.863051,0.330526,1.063412,0.915001,0.827083,0.703984
409,0.0,0.802083,0.279761,0.465625,0.884525,0.514831
410,0.256944,0.591347,0.240538,0.669518,0.747595,1.098765
411,0.155208,1.052082,0.426943,0.574999,0.536461,0.26795
412,0.701527,1.031246,1.406597,0.865971,1.706246,0.306626
413,1.222499,0.749998,0.552083,0.839999,2.875,0.749999
414,0.575884,0.25,0.675,1.372024,1.222915,0.421001
415,0.403045,0.88675,1.095194,1.3004,1.355207,0.643477
416,0.625534,0.546497,1.132683,0.855624,0.928122,1.083335
417,0.441229,1.346389,1.427922,0.802081,0.887498,0.168125
418,0.921317,1.02875,0.541667,0.753469,0.83125,0.557638
419,1.382774,1.326387,0.687497,1.548334,1.231668,0.953885
